539620,KANORIA ENERGY AND INFRASTRUCTURE LIMITED,KEIL,INE534E01020
539621,BCL Enterprises Limited,BCLENTERPR,INE368E01023
539636,Precision Camshafts Limited,PRECAM,INE484I01029
539658,TeamLease Services Limited,TEAMLEASE,INE985S01024
539659,Vidli Restaurants Limited,VIDLI,INE564S01019
539660,BEST AGROLIFE LIMITED,BESTAGRO,INE052T01013
539661,ACE MEN ENGG WORKS LIMITED,ACEMEN,INE023R01018
539662,BFL Asset Finvest Limited,BFLAFL,INE948Q01018
539669,RGF Capital Markets Limited,RGF,INE684D01025
539673,Radhagobind Commercial Limited,RCL,INE792P01020
539678,Quick Heal Technologies Limited,QUICKHEAL,INE306L01010
539679,Kapil Raj Finance Ltd.,KAPILRAJ,INE332Q01015
539686,K.P. Energy Limited,KPEL,INE127T01021
539692,INTERACTIVE FINANCIAL SERVICES LIMITED,IFINSER,INE064T01018
539697,HILIKS TECHNOLOGIES LIMITED,HILIKS,INE966Q01010
539724,HYPERSOFT TECHNOLOGIES LIMITED,HYPERSOFT,INE039D01014
539725,Gokul Agro Resources Ltd,GOKULAGRO,INE314T01025
539730,Fredun Pharmaceuticals Limited,FREDUN,INE194R01017
539742,Simbhaoli Sugars Ltd,SIMBHALS,INE748T01016
539760,Relicab Cable Manufacturing Limited,RELICAB,INE773T01014
539761,Vantage Knowledge Academy Limited,VKAL,INE427T01017
539767,Mega Nirman & Industries Limited,MNIL,INE216Q01010
539773,Advik Capital Limited,ADVIKCA,INE178T01024
539784,LIC Mutual Fund,LICNFNHGP,INF767K01PC8
539785,Pudumjee Paper Products Limited,PDMJEPAPER,INE865T01018
539787,HealthCare Global Enterprises Limited,HCG,INE075I01017
539798,Umiya Tubes Limited,UMIYA,INE173U01015
539799,Bharat Wire Ropes Limited,BHARATWIRE,INE316L01019
539800,CHD Chemicals Limited,CHDCHEM,INE043U01010
539807,INFIBEAM AVENUES LIMITED,INFIBEAM,INE483S01020
539814,LE LAVOIR LIMITED,LELAVOIR,INE204S01012
539834,Balgopal Commercial limited,BALGOPAL,INE119R01014
539835,Superior Finlease Limited,SUPERIOR,INE574R01028
539837,RAGHAV PRODUCTIVITY ENHANCERS LIMITED,RPEL,INE912T01018
539841,Lancer Container Lines Limited,LANCER,INE359U01028
539843,NINtec Systems Limited,NINSYS,INE395U01014
539854,Halder Venture Limited,HALDER,INE115S01010
539871,Thyrocare Technologies Limited,THYROCARE,INE594H01019
539872,Bajaj Healthcare Limited,BAJAJHCARE,INE411U01027
539875,RSD Finance Limited,RSDFIN,INE616F01022
539876,Crompton Greaves Consumer Electricals Limited,CROMPTON,INE299U01018
539883,Pilani Investment And Industries Corporation Limited,PILANIINVS,INE417C01014
539884,Darshan Orna Limited,DARSHANORNA,INE671T01028
539889,Parag Milk Foods Limited,PARAGMILK,INE883N01014
539894,Madhav Infra Projects Limited,MADHAVIPL,INE631R01026
539911,Svarnim Trade Udyog Limited,SNIM,INE730R01042
539917,NAGARJUNA FERTILIZERS AND CHEMICALS LTD.,NAGAFERT,INE454M01024
539921,Shanti Educational Initiatives Limited,SEIL,INE440T01028
539938,Medico Intercontinental Limited,MIL,INE858Q01019
539939,Yash Chemex Limited,YASHCHEM,INE571U01010
539945,ICICI Prudential Mutual Fund,NV20IETF,INF109KC11V0
539946,Bazel International Limited,BAZELINTER,INE217E01014
539947,JINDAL LEASEFIN LIMITED,JLL,INE919T01013
539956,TAAL Enterprises Limited,TAALENT,INE524T01011
539957,Mahanagar Gas Limited,MGL,INE002S01010
539963,Zeal Aqua Limited,ZEAL,INE819S01025
539978,Quess Corp Limited,QUESS,INE615P01015
539979,DIGJAM LIMITED,DIGJAMLMTD,INE731U01028
539980,ICICI Prudential Mutual Fund,MIDSELIETF,INF109KC10W0
539982,Advance Syntex Limited,ASYL,INE184U01012
539984,HINDUSTHAN URBAN INFRASTRUCTURE LIMITED,HUIL,INE799B01017
539986,Commercial Syn Bags Limited,COMSYN,INE073V01015
539991,CONFIDENCE FUTURISTIC ENERGETECH LIMITED,CFEL,INE700F01024
539992,LLOYDS ENGINEERING WORKS LIMITED,LLOYDSENGG,INE093R01011
539997,Kwality Pharmaceuticals Limited,KPL,INE552U01010
540005,LTIMindtree Limited,LTIM,INE214T01019
540006,EAST WEST HOLDINGS LIMITED,EASTWEST,INE595R01023
540008,Aditya Birla Sun Life Mutual Fund,BSLSENETFG,INF209KB10E8
540023,COLORCHIPS NEW MEDIA LIMITED,COLORCHIPS,INE621I01034
540025,Advanced Enzyme Technologies Limited,ADVENZYMES,INE837H01020
540026,Ladam Affortable Housing Limited,LAHL,INE213U01019
540047,Dilip Buildcon Limited,DBL,INE917M01012
540048,S.P. Apparels Limited,SPAL,INE212I01016
540061,Bigbloc Construction Limited,BIGBLOC,INE412U01025
540063,ECS Biztech Limited,ECS,INE925Q01024
540065,RBL Bank Limited,RBLBANK,INE976G01028
540072,Shiva Granito Export Limited,SHIVAEXPO,INE191V01015
540073,BLS International Services Ltd,BLS,INE153T01027
540078,Mitsu Chem Plast Limited,MITSU,INE317V01016
540079,Sprayking Limited,SPRAYKING,INE537U01029
540080,Dhatre Udyog Limited,DHATRE,INE715T01031
540081,Sab Events & Governance Now Media Limited,SABEVENTS,INE860T01019
540083,TV VISION LIMITED,TVVISION,INE871L01013
540097,Visco Trade Associates Ltd,VISCO,INE890S01018
540108,TIAAN CONSUMER LIMITED,TIAANC,INE864T01011
540115,L&T Technology Services Limited,LTTS,INE010V01017
540124,G N A Axles Limited,GNA,INE934S01014
540125,Radhika Jeweltech Limited,RADHIKAJWE,INE583V01021
540133,ICICI Prudential Life Insurance Company Limited,ICICIPRULI,INE726G01019
540134,ISHAAN INFRASTRUCTURE AND SHELTERS LIMITED,IISL,INE818R01011
540135,ARC Finance Limited,ARCFIN,INE202R01026
540136,HPL Electric & Power Limited,HPL,INE495S01016
540143,Sagarsoft (India) Limited,SAGARSOFT,INE184B01012
540144,DRA CONSULTANTS LIMITED,DRA,INE746V01016
540145,Valiant Organics Limited,VALIANTORG,INE565V01010
540146,ADITYA CONSUMER MARKETING LIMITED,ACML,INE427V01013
540147,Shashijit Infraprojects Limited,SHASHIJIT,INE700V01021
540153,Endurance Technologies Limited,ENDURANCE,INE913H01037
540154,Bandhan Mutual Fund,IDFSENSEXE,INF194KA1T91
540159,Purple Entertainment Limited,PURPLE,INE905R01016
540168,Supra Pacific Financial Services Limited,SUPRAPFSL,INE268T01015
540173,PNB Housing Finance Limited,PNBHOUSING,INE572E01012
540174,Southern Infosys Limited,SOUTHERNIN,INE298B01010
540175,REGENCY FINCORP LIMITED,REGENCY,INE964R01013
540180,Varun Beverages Limited,VBL,INE200M01021
540181,Salem Erode Investments Ltd.,SALEM,INE894E01028
540190,Franklin Industries Limited,FRANKLININD,INE789R01022
540192,LKP Securities Limited,LKPSEC,INE341H01023
540198,OSIAJEE TEXFAB LIMITED,OSIAJEE,INE186R01013
540203,Sheela Foam Limited,SFL,INE916U01025
540204,EIKO LIFESCIENCES LIMITED,EIKO,INE666Q01016
540205,Aditya Vision Limited,AVL,INE679V01019
540210,Heads UP Ventures Limited,HEADSUP,INE759V01019
540212,TCI Express Limited,TCIEXP,INE586V01016
540222,Laurus Labs Limited,LAURUSLABS,INE947Q01028
540243,NEW LIGHT APPARELS LIMTED,NEWLIGHT,INE835U01019
540252,VEERAM SECURITIES LIMITED,VSL,INE607V01028
540254,MARG TECHNO PROJECTS LIMITED,MTPL,INE245H01018
540259,SHANGAR DECOR LIMITED,SHANGAR,INE118R01024
540266,Globe Commercials Limited,GLCL,INE804Q01013
540267,Flora Corporation Limited,FLORACORP,INE318U01016
540268,TruCap Finance Limited,TRU,INE615R01029
540293,Pricol Limited,PRICOLLTD,INE726V01018
540310,Classic Filaments Limited,CFL,INE181U01018
540311,JITF INFRALOGISTICS LIMITED,JITFINFRA,INE863T01013
540332,Tanvi Foods (India) Limited,TANVI,INE978V01015
540358,RMC SWITCHGEARS LIMITED,RMC,INE655V01019
540359,Parmax Pharma Limited,PARMAX,INE240T01014
540360,LEADING LEASING FINANCE AND INVESTMENT CO. LIMITED,LLFICL,INE715Q01029
540361,DANUBE INDUSTRIES LIMITED,DANUBE,INE575D01041
540366,Music Broadcast Limited,RADIOCITY,INE919I01024
540376,Avenue Supermarts Limited,DMART,INE192R01011
540377,IFL ENTERPRISES LIMITED,IFL,INE714U01024
540386,Ontic Finserve Limited,ONTIC,INE989S01042
540393,Sarthak Metals Limited,SMLT,INE017W01010
540395,Chemcrux Enterprises Limited,CHEMCRUX,INE298W01016
540396,Manomay Tex India Limited,MANOMAY,INE784W01015
540401,Maximus International Limited,MAXIMUS,INE544W01021
540403,CL Educate Limited,CLEDUCATE,INE201M01029
540404,PRIME FRESH LIMITED,PRIMEFRESH,INE442V01012
540425,Shankara Building Products Limited,SHANKARA,INE274V01019
540481,Classic Leasing & Finance Ltd.,CLFL,INE949C01016
540492,STARLINEPS ENTERPRISES LIMITED,STARLENT,INE594W01034
540497,S Chand And Company Limited,SCHAND,INE807K01035
540515,KANUNGO FINANCIERS LIMITED,KANUNGO,INE453S01015
540519,Meera Industries Limited,MEERA,INE343X01018
540530,Housing &Urban Development Corporation Ltd.,HUDCO,INE031A01017
540544,PSP Projects Limited,PSPPROJECT,INE488V01015
540545,Bhakti Gems And Jewellery Limited,BGJL,INE986W01016
540550,Yug Decor Limited,YUG,INE796W01019
540570,VARIMAN GLOBAL ENTERPRISES LIMITED,VARIMAN,INE717F01028
540575,Star Cement Limited,STARCEMENT,INE460H01021
540590,Riddhi Corporate Services Limited,RIDDHICORP,INE325X01015
540595,Tejas Networks Limited,TEJASNET,INE010J01012
540596,Eris Lifesciences Limited,ERIS,INE406M01024
540602,GTPL Hathway Limited,GTPL,INE869I01013
540611,AU Small Finance Bank Limited,AUBANK,INE949L01017
540612,ICICI Prudential Mutual Fund,LOWVOLIETF,INF109KC19U5
540614,G G Engineering Limited,GGENG,INE694X01030
540615,7NR Retail Limited,7NR,INE413X01035
540642,Salasar Techno Engineering Limited,SALASAR,INE170V01027
540647,Ganges Securities Ltd.,GANGESSECU,INE335W01016
540648,Palash Securities Limited,PALASHSECU,INE471W01019
540649,AVADH SUGAR & ENERGY LIMITED,AVADHSUGAR,INE349W01017
540650,Magadh Sugar & Energy Limited,MAGADSUGAR,INE347W01011
540651,Jigar Cables Limited,JIGAR,INE943X01015
540652,Captain Technocast Limited,CTCL,INE931X01010
540654,GlobalSpace Technologies Limited,GSTL,INE632W01016
540669,UTI Mutual Fund,UTINEXT50,INF789F1AUW9
540673,SIS LIMITED,SIS,INE285J01028
540678,Cochin Shipyard Limited,COCHINSHIP,INE704P01025
540679,SMS Lifesciences India Ltd,SMSLIFE,INE320X01016
540680,KIOCL Limited,KIOCL,INE880L01014
540681,CHOTHANI FOODS LIMITED,CHOTHANI,INE344X01016
540686,Smruthi Organics Limited,SMRUTHIORG,INE172E01011
540691,Aditya Birla Capital Ltd,ABCAPITAL,INE674K01013
540692,Apex Frozen Foods Limited,APEX,INE346W01013
540693,Shish Industries Limited,SHISHIND,INE145Y01015
540694,ANG Lifesciences India Limited,ANG,INE236W01016
540696,KCD INDUSTRIES INDIA LIMITED,KCDGROUP,INE185U01035
540699,Dixon Technologies (India) Limited,DIXON,INE935N01020
540700,Bharat Road Network Limited,BRNL,INE727S01012
540701,Dishman Carbogen Amcis Limited,DCAL,INE385W01011
540702,Lasa Supergenerics Limited,LASA,INE670X01014
540703,PRO CLB GLOBAL LIMITED,PROCLB,INE438C01010
540704,Matrimony.com Limited,MATRIMONY,INE866R01028
540709,Reliance Home Finance Limited,RHFL,INE217K01011
540710,Capacit'e Infraprojects Limited,CAPACITE,INE264T01014
540715,Sagar Diamonds Limited,SAGAR,INE146Y01013
540716,ICICI Lombard General Insurance Company Limited ,ICICIGI,INE765G01017
540717,Polo Queen Industrial and Fintech Limited ,PQIF,INE689M01025
540718,AKM CREATIONS LIMITED,AKM,INE777X01017
540719,SBI Life Insurance Company Limited,SBILIFE,INE123W01016
540724,Prataap Snacks Limited,DIAMONDYD,INE393P01035
540725,Share India Securities Limited,SHAREINDIA,INE932X01018
540726,Trident Texofab Limited,TTFL,INE071Y01013
540727,Poojawestern Metaliks Limited,POOJA,INE973X01012
540728,Sayaji Industries Limited,SAYAJIIND,INE327G01032
540729,Vanta Bioscience Limited,VANTABIO,INE695X01011
540730,Mehai Technology  Limited,MEHAI,INE062Y01012
540735,IRIS Business Services Limited,IRIS,INE864K01010
540737,Shree Ganesh Remedies Limited,SGRL,INE414Y01015
540738,Shreeji Translogistics Limited,STL,INE402Y01028
540743,Godrej Agrovet Limited,GODREJAGRO,INE850D01014
540749,MAS Financial Services Limited,MASFIN,INE348L01012
540750,Indian Energy Exchange Limited,IEX,INE022Q01020
540755,General Insurance Corporation of India,GICRE,INE481Y01014
540757,SHEETAL COOL PRODUCTS LIMITED,SCPL,INE501Y01019
540762,Tube Investments of India Ltd,TIINDIA,INE974X01010
540767,NIPPON LIFE INDIA ASSET MANAGEMENT LIMITED,NAM-INDIA,INE298J01013
540768,Mahindra Logistics Limited,MAHLOG,INE766P01016
540769,The New India Assurance Company Limited,NIACL,INE470Y01017
540774,IFGL Refractories Limited,IFGLEXPOR,INE133Y01011
540775,Khadim India Limited,KHADIM,INE834I01025
540776,5paisa Capital Limited,5PAISA,INE618L01018
540777,HDFC LIFE INSURANCE COMPANY LIMITED,HDFCLIFE,INE795G01014
540782,Sanghvi Brands Limited,SBRANDS,INE204Y01010
540786,SHARIKA ENTERPRISES LIMITED,SHARIKA,INE669Y01022
540787,ICICI Prudential Mutual Fund,ICICIB22,INF109KB15Y7
540788,Aspira Pathlab & Diagnostics Limited,ASPIRA,INE500C01017
540789,Diligent Media Corporation Limited,DNAMEDIA,INE016M01021
540795,Dynamic Cables Limited,DYCL,INE600Y01019
540796,Ratnabhumi Developers Limited,RATNABHUMI,INE821Y01011
540797,Shalby Limited,SHALBY,INE597J01018
540798,Future Supply Chain Solutions Limited,FSC,INE935Q01015
540809,MRC AGROTECH LIMITED,MRCAGRO,INE333Y01017
540811,Diggi Multitrade Limited,DML,INE158R01012
540821,SADHNA BROADCAST LTD,SADHNA,INE994R01028
540824,Astron Paper & Board Mill Limited,ASTRON,INE646X01014
540829,Chandrima Mercantiles limited ,CHANDRIMA,INE371F01016
540850,Jhandewalas Foods Limited,JFL,INE841Y01019
540879,Apollo Micro Systems Limited,APOLLO,INE713T01028
540900,Newgen Software Technologies Limited,NEWGEN,INE619B01017
540901,Praxis Home Retail Limited ,PRAXIS,INE546Y01022
540902,Amber Enterprises India Limited,AMBER,INE371P01015
540904,TIRUPATI FOAM LIMITED,TIRUFOAM,INE115G01015
540914,SRU Steels Limited,SRUSTEELS,INE425C01017
540923,Ashoka Metcast Limited,ASHOKAMET,INE760Y01011
540935,Galaxy Surfactants Limited,GALAXYSURF,INE600K01018
540936,Gautam Gems Limited,GGL,INE063Z01017
540937,MEDICO REMEDIES LIMITED,MEDICO,INE630Y01024
540938,Gujarat Hy-Spin Limited,GUJHYSPIN,INE578V01013
540952,LORENZINI APPARELS LIMITED,LAL,INE740X01023
540953,Kenvi Jewels Limited,KENVI,INE923Y01023
540954,The Indian Wood Products Co. Ltd.,IWP,INE586E01020
540955,Tasty Dairy Specialities Limited,TDSL,INE773Y01014
540956,Bhatia Communications & Retail (India) Limited,BHATIA,INE341Z01025
540961,Shiva Mills Limited,SHIVAMILLS,INE644Y01017
540975,Aster DM Healthcare Limited,ASTERDM,INE914M01019
540980,The Yamuna Syndicate Ltd ,YSL,INE868X01014
541005,KANCO TEA & INDUSTRIES LIMITED,KANCOTEA,INE398L01017
541006,Angel Fibers Limited,ANGEL,INE339Z01011
541019,H.G. Infra Engineering Limited,HGINFRA,INE926X01010
541083,Inflame Appliances Limited,INFLAME,INE464Z01017
541096,Bharat Parenterals Limited,BPLPHARMA,INE365Y01019
541112,Shreeshay Engineers Limited,SHREESHAY,INE452Z01012
541143,Bharat Dynamics Limited,BDL,INE171Z01018
541144,Active Clothing Co  Limited,ACTIVE,INE380Z01015
541152,GOYAL ALUMINIUMS LIMITED,GOYALALUM,INE705X01026
541153,Bandhan Bank Limited,BANDHANBNK,INE545U01014
541154,Hindustan Aeronautics Limited,HAL,INE066F01020
541161,KBC GLOBAL LIMITED,KBCGLOBAL,INE278R01034
541163,Sandhar Technologies Limited,SANDHAR,INE278H01035
541167,YASHO INDUSTRIES LIMITED,YASHO,INE616Z01012
541178,Benara Bearings and Pistons Limited,BENARA,INE495Z01011
541179,ICICI Securities Limited,ISEC,INE763G01038
541195,Mishra Dhatu Nigam Limited,MIDHANI,INE099Z01011
541206,Orissa Bengal Carrier Limited,OBCL,INE426Z01016
541228,Taylormade Renewables Limited,TRL,INE459Z01017
541233,Lemon Tree Hotels Limited,LEMONTREE,INE970X01018
541269,Chemfab Alkalis Ltd,CHEMFAB,INE783X01023
541276,HARDWYN INDIA LIMITED,HARDWYN,INE626Z01029
541299,DR LALCHANDANI LABS LIMITED,DLCL,INE871Z01013
541301,Orient Electric Limited,ORIENTELEC,INE142Z01019
541302,Dhruv Consultancy Services Limited,DHRUV,INE506Z01015
541303,Akshar Spintex Limited,AKSHAR,INE256Z01025
541304,Indo US Bio-Tech Limited,INDOUS,INE250Z01010
541313,ICICI Prudential Mutual Fund,BSE500IETF,INF109KC1V59
541336,IndoStar Capital Finance Limited,INDOSTAR,INE896L01010
541337,Milestone Furniture Limited,MILEFUR,INE424Z01011
541338,U. H. ZAVERI LIMITED,UHZAVERI,INE556Z01010
541347,Parvati Sweetners and Power Ltd.,PARVATI,INE295Z01015
541352,Megastar Foods Limited,MEGASTAR,INE00EM01016
541353,Innovators Facade Systems Limited,INNOVATORS,INE870Z01015
541358,UNIFINZ CAPITAL INDIA LIMITED,UCIL,INE926R01012
541400,ZIM Laboratories Limited,ZIMLAB,INE518E01015
541402,Affordable Robotic & Automation Limited,AFFORDABLE,INE692Z01013
541403,Dollar Industries Limited,DOLLAR,INE325C01035
541418,NAKODA GROUP OF INDUSTRIES LIMITED,NGIL,INE236Y01012
541444,Palm Jewels Limited,PALMJEWELS,INE838Z01012
541445,Waa Solar Limited,WAA,INE799N01012
541450,Adani Green Energy Limited,ADANIGREEN,INE364U01010
541503,Unick Fix-A- Form and Printers Limited,UNICK,INE250G01010
541540,SOLARA ACTIVE PHARMA SCIENCES LIMITED,SOLARA,INE624Z01016
541546,GAYATRI HIGHWAYS LTD,GAYAHWS,INE287Z01012
541556,RITES Limited,RITES,INE320J01015
541557,Fine Organic Industries Limited,FINEORG,INE686Y01026
541578,Varroc Engineering Limited,VARROC,INE665L01035
541601,Rajnish Wellness Limited,RAJNISH,INE685Z01033
541634,Raw Edge Industrial Solutions Limited,RAWEDGE,INE960Z01014
541700,TCNS Clothing Co. Limited,TCNSBRANDS,INE778U01029
541702,Ashnisha Industries Limited,ASHNI,INE694W01024
541703,RACONTEUR GLOBAL RESOURCES LIMITED,RACONTEUR,INE00WY01013
541729,HDFC Asset Management Company Limited,HDFCAMC,INE127D01025
541735,Vivanta Industries Limited,VIVANTA,INE299W01022
541741,Tinna Trade Limited,TINNATFL,INE401Z01019
541770,CreditAccess Grameen Ltd.,CREDITACC,INE741K01010
541771,AMIN TANNERY LIMITED,AMINTAN,INE572Z01017
541778,Deep Polymers Limited,DEEP,INE00IY01012
541809,ICICI Prudential Mutual Fund,NEXT50IETF,INF109KC1NS5
541865,Add-Shop E-Retail Limited,ASRL,INE01B501018
541890,Space Incubatrics Technologies Limited,SPACEINCUBA,INE797Z01010
541929,Synergy Green Industries Limited,SGIL,INE00QT01015
541956,IRCON International Ltd,IRCON,INE962Y01021
541967,SKY GOLD LIMITED,SKYGOLD,INE01IU01018
541972,SBI Mutual Fund,SETFSN50,INF200KA1VQ2
541973,Mac Hotels Limited,MACH,INE004Z01011
541974,Manorama Industries Limited,MANORAMA,INE00VM01036
541983,Innovative Ideals and Services (India) Limited,INNOVATIVE,INE492Y01011
541988,AAVAS Financiers Limited,AAVAS,INE216P01012
542011,Garden Reach Shipbuilders & Engineers Limited,GRSE,INE382Z01011
542012,A-1 Acid Limited,AAL,INE911Z01017
542013,Dolfin Rubbers Limited,DOLFIN,INE666Y01010
542019,Shubham Polyspin Limited,SHUBHAM,INE01J501010
542020,AKI India Limited,AKI,INE642Z01026
542025,Sun Retail Limited,SUNRETAIL,INE206Z01020
542034,S. M. Gold Limited,SMGOLD,INE00Q901014
542046,VIVID MERCANTILE LIMITED,VIVIDM,INE647Z01017
542057,BCPL Railway Infrastructure Limited,BCPL,INE00SW01015
542066,ADANI TOTAL GAS LIMITED,ATGL,INE399L01023
542123,The Phosphate Company Limited,PHOSPHATE,INE398C01016
542131,Mirae Asset Mutual Fund,NIFTYETF,INF769K01EG9
542141,Techno Electric & Engineering Company Limited,TECHNOE,INE285K01026
542145,Roni Households Limited,RONI,INE02AP01013
542155,Diksha Greens Limited,DGL,INE01GR01018
542176,Aryan Share & Stock Brokers Ltd.,ARYAN,INE016X01010
542206,NIVAKA FASHIONS LIMITED,NIVAKA,INE139E01028
542216,DALMIA BHARAT LIMITED,DALBHARAT,INE00R701025
542230,Aditya Birla Sun Life Mutual Fund,ABSLNN50ET,INF209KB16D7
542231,Nila Spaces Ltd,NILASPACES,INE00S901012
542232,Shankar Lal Rampal Dye-Chem Limited,SRD,INE01NE01012
542233,Trejhara Solutions Limited,TREJHARA,INE00CA01015
542248,Deccan Health Care Limited,DECCAN,INE452W01019
542285,Axita Cotton Limited,AXITA,INE02EZ01022
542323,KPI Green Energy Limited,KPIGREEN,INE542W01017
542333,RPSG VENTURES LIMITED,RPSGVENT,INE425Y01011
542337,Spencer's Retail Limited,SPENCERS,INE020801028
542351,Gloster Ltd,GLOSTERLTD,INE350Z01018
542367,Xelpmoc Design and Tech Limited,XELPMOC,INE01P501012
542383,Ritco Logistics Limited,RITCO,INE01EG01016
542399,Chalet Hotels Limited,CHALET,INE427F01016
542437,Anmol India Limited,ANMOL,INE02AR01019
542446,Jonjua Overseas Limited,JONJUA,INE793Z01027
542459,Kranti Industries Limited,KRANTI,INE911T01010
542460,The Anup Engineering Ltd,ANUP,INE294Z01018
542484,Arvind Fashions Limited,ARVINDFASN,INE955V01021
542513,UTI Mutual Fund,UTISXN50,INF789F1AUU3
542579,Ashapuri Gold Ornament Limited,AGOL,INE05FR01029
542580,Aartech Solonics Limited,AARTECH,INE01C001018
542592,Humming Bird Education Limited,HBEL,INE02PC01019
542597,MSTC Limited,MSTCLTD,INE255X01014
542627,Chandni Machines Limited,CHANDNIMACH,INE01GZ01011
542628,Northern Spirits Limited,NSL,INE01BL01012
542649,Rail Vikas Nigam Limited,RVNL,INE415G01027
542650,Metropolis Healthcare Limited,METROPOLIS,INE112L01020
542651,KPIT Technologies Ltd,KPITTECH,INE04I401011
542652,Polycab India Limited,POLYCAB,INE455K01017
542654,V R FILMS & STUDIOS LIMITED,VRFILMS,INE06LG01010
542655,VIKAS LIFECARE LIMITED,VIKASLIFE,INE161L01027
542665,Neogen Chemicals Limited,NEOGEN,INE136S01016
542666,G. K. P. Printing & Packaging Limited,GKP,INE05QJ01015
542667,White Organic Retail Limited,WORL,INE06CG01019
542668,EVANS ELECTRIC LIMITED,EVANS,INE06TD01010
542669,BMW INDUSTRIES LIMITED,BMW,INE374E01021
542670,Artemis Electricals and Projects Limited,AEPL,INE757T01025
542678,Cian Healthcare Limited,CHCL,INE05BN01019
542679,Dhanashree Electronics Limited,DEL,INE413F01016
542682,Harish Textile Engineers Limited,HARISH,INE01K301012
542684,Prakash Pipes Limited,PPL,INE050001010
542694,Parshva Enterprises Limited,PARSHVA,INE05MV01019
542721,Anand Rayons Limited,ARL,INE02GA01012
542724,Murae Organisor Limited,MURAE,INE060601023
542725,SBC EXPORTS LIMITED,SBC,INE04AK01028
542726,IndiaMART InterMESH Limited,INDIAMART,INE933S01016
542729,DCM NOUVELLE LIMITED,DCMNVL,INE08KP01019
542730,ICICI Prudential Mutual Fund,BANKIETF,INF109KC15I8
542747,Nippon India Mutual Fund,SNXT50BEES,INF204KB15D0
542752,Affle (India) Limited,AFFLE,INE00WC01027
542753,SEACOAST SHIPPING SERVICES LIMITED,SEACOAST,INE277T01024
542758,ICICI Prudential Mutual Fund,PVTBANIETF,INF109KC18U7
542759,Spandana Sphoorty Financial Limited,SPANDANA,INE572J01011
542760,STERLING AND WILSON RENEWABLE ENERGY LIMITED,SWSOLAR,INE00M201021
542770,Alphalogic Techsys Limited,ALPHALOGIC,INE08E401029
542772,360 ONE WAM LIMITED,360ONE,INE466L01038
542773,IIFL Securities Limited,IIFLSEC,INE489L01022
542774,MUFIN GREEN FINANCE LIMITED,MUFIN,INE08KJ01020
542801,Misquita Engineering Limited,MISQUITA,INE957W01025
542802,Galactico Corporate Services Limited,GALACTICO,INE906Y01028
542803,Vaxfab Enterprises Limited,VEL,INE560T01015
542804,Nippon India Mutual Fund,NIESSPJ,INF204KB12F2
542808,Nippon India Mutual Fund,NIESSPC,INF204KB14E1
542810,Nippon India Mutual Fund,NIESSPA,INF204KB18E2
542812,Gujarat Fluorochemicals Limited,FLUOROCHEM,INE09N301011
542817,Nippon India Mutual Fund,NIEHSPI,INF204KB17F1
542830,Indian Railway Catering & Tourism Corporation Ltd,IRCTC,INE335Y01020
542837,Nippon India Mutual Fund,NIESSPE,INF204KB11E7
542839,Nippon India Mutual Fund,NIEHSPD,INF204KB13G8
542841,Nippon India Mutual Fund,NIEHSPE,INF204KB14G6
542842,Nippon India Mutual Fund,NIESSPK,INF204KB13F0
542843,Nippon India Mutual Fund,NIEHSPG,INF204KB16F3
542844,Nippon India Mutual Fund,NIEHSPH,INF204KB16G1
542845,Nippon India Mutual Fund,NIEHSPJ,INF204KB17G9
542846,Nippon India Mutual Fund,NIEHSPL,INF204KB18G7
542847,Nippon India Mutual Fund,NIESSPL,INF204KB19E0
542848,Nippon India Mutual Fund,NIESSPM,INF204KB14F8
542850,GOBLIN INDIA LIMITED,GOBLIN,INE492Z01018
542851,Gensol Engineering Limited,GENSOL,INE06H201014
542852,Vishwaraj Sugar Industries Limited,VISHWARAJ,INE430N01022
542857,Greenpanel Industries Limited,GREENPANEL,INE08ZM01014
542862,Shahlon Silk Industries Limited,SHAHLON,INE052001026
542863,Aditya Birla Sun Life Mutual Fund,ABSLBANETF,INF209KB17D5
542865,Anuroop Packaging Limited,ANUROOP,INE490Z01012
542866,COLAB CLOUD PLATFORMS LIMITED,COLABCLOUD,INE317W01022
542867,CSB Bank Limited,CSBBANK,INE679A01013
542904,Ujjivan Small Finance Bank Limited,UJJIVANSFB,INE551W01018
542905,Hindware Home Innovation Limited,HINDWAREAP,INE05AN01011
542907,Prince Pipes and Fittings Limited,PRINCEPIPE,INE689W01016
542911,Assam Entrade Limited,ASSAMENT,INE165G01010
542918,Gian Life Care Limited,GIANLIFE,INE063601012
542919,Artemis Medicare Services Limited,ARTEMISMED,INE025R01021
542920,SUMITOMO CHEMICAL INDIA LIMITED,SUMICHEM,INE258G01013
542921,ICICI Prudential Mutual Fund,MIDCAPIETF,INF109KC11W8
542922,Mirae Asset Mutual Fund,NEXT50,INF769K01FN2
542924,Janus Corporation Limited,JANUSCORP,INE04OV01018
542933,UNIVERSUS PHOTO IMAGINGS LIMITED,UNIVPHOTO,INE03V001013
542934,Chandra Bhagat Pharma Limited,CBPL,INE07QQ01016
542938,Octavius Plantations Limited,OCTAVIUSPL,INE117S01016
543064,SUVEN PHARMACEUTICALS LIMITED,SUVENPHAR,INE03QK01018
543065,SM Auto Stamping Limited,SMAUTO,INE0C4I01011
543066,SBI CARDS AND PAYMENT SERVICES LIMITED,SBICARD,INE018E01016
